0.0395792,0.18876
0.0396794,0.273458
0.0397796,0.414307
0.0398798,0.674557
0.03998,1.20973
0.0400802,2.616
0.0401804,7.94031
0.0402806,25.2009
0.0403808,58.2851
0.040481,95.7225
0.0405812,115.121
0.0406814,101.134
0.0407816,65.7223
0.0408818,32.1167
0.040982,12.9869
0.0410822,5.39857
0.0411824,2.66354
0.0412826,1.50788
0.0413828,0.821412
0.041483,0.466088
0.0415832,0.364959
0.0416834,0.255313
0.0417836,0.187853
0.0418838,0.128648
0.041984,0.147002
0.0420842,0.17471
0.0421844,0.135164
0.0422846,0.26639
0.0423848,0.742785
0.042485,2.18044
0.0425852,5.15875
0.0426854,8.82625
0.0427856,11.057
0.0428858,10.1841
0.042986,7.02174
0.0430862,3.85328
0.0431864,1.84831
0.0432866,0.937652
0.0433868,0.475441
0.043487,0.190942
0.0435872,0.088618
0.0436874,0.047703
0.0437876,0.025259
0.0438878,0.013291
0.043988,0.005546
0.0440882,0.000795
0.0441884,0.002063
0.0442886,0.004384
0.0443888,0.005319
0.044489,0.006648
0.0445892,0.006909
0.0446894,0.007484
0.0447896,0.007674
0.0448898,0.007685
0.04499,0.007796
0.0450902,0.007717
0.0451904,0.007735
0.0452906,0.007611
0.0453908,0.007537
0.045491,0.00734
0.0455912,0.007321
0.0456914,0.007127
0.0457916,0.006997
0.0458918,0.006867
0.045992,0.006677
0.0460922,0.00665
0.0461924,0.006389
0.0462926,0.006382
0.0463928,0.006182
0.046493,0.006021
0.0465932,0.005969
0.0466934,0.005768
0.0467936,0.005752
0.0468938,0.005578
0.046994,0.005474
0.0470942,0.005386
0.0471944,0.005263
0.0472946,0.005203
0.0473948,0.005042
0.047495,0.004971
0.0475952,0.004911
0.0476954,0.004779
0.0477956,0.004737
0.0478958,0.004616
0.047996,0.004551
0.0480962,0.004462
0.0481964,0.004372
0.0482966,0.004327
0.0483968,0.004241
0.048497,0.004171
0.0485972,0.004104
0.0486974,0.004033
0.0487976,0.003987
0.0488978,0.003913
0.048998,0.003835
0.0490982,0.003807
0.0491984,0.003709
0.0492986,0.003705
0.0493988,0.0036
0.049499,0.00358
0.0495992,0.003518
0.0496994,0.003441
0.0497996,0.003418
0.0498998,0.00336
0.05,0.003316
